Ua(V),Ub(V),Uc(V), Ia(A), Ib(A),   Ic(A)
81.536,-23.051,-57.846,74.688,-21.044,-53.383
-82.649,26.736,55.918,-82.263,30.552,51.788
-82.693,57.562,24.511,-77.216,59.592,17.436
-44.995,-38.532,83.527,-39.961,-42.758,82.937
-81.122,61.67,19.303,-79.793,59.752,19.991
57.975,-83.597,25.491,58.853,-80.573,21.57
-19.261,-60.022,79.763,-10.729,-57.88,68.541
-81.445,54.224,26.879,-75.292,46.145,28.743
4.2696,-75.02,70.561,0.34808,-70.665,70.099
28.021,-83.195,54.872,31.862,-83.825,51.889
-83.834,50.252,33.586,-84.471,45.85,39.054
-18.06,81.531,-63.555,-12.994,78.968,-65.705
-63.981,78.31,-13.983,-58.446,71.903,-13.639
33.203,50.837,-84.346,36.712,47.194,-84.073
50.433,33.7,-84.409,46.262,37.675,-83.949
-77.561,14.76,62.49,-72.309,19.359,52.67
-70.904,75.676,-4.3839,-67.131,79.08,-11.869
32.289,52.152,-84.552,34.837,48.143,-83.076
-58.099,83.752,-25.46,-58.853,80.666,-21.477
-83.118,56.816,26.266,-83.165,56.861,26.335
-56.104,-27.213,83.616,-62.037,-21.398,84.152
63.965,-81.253,17.127,61.94,-80.751,18.405
-84.759,47.229,37.287,-82.947,42.245,40.498
-76.584,5.1666,71.352,-73.827,1.523,72.688
84.422,-36.121,-48.58,84.706,-40.673,-43.851
-83.454,28.812,53.925,-77.69,21.201,56.016
11.017,-78.203,67.608,17.861,-81.9,63.623
59.122,22.689,-81.875,57.734,22.121,-80.408
-84.137,34.814,49.143,-80.105,34.447,45.68
-28.735,84.356,-55.494,-24.993,82.761,-57.344
-60.439,80.461,-19.532,-54.965,73.739,-18.703
-78.048,69.8,8.3577,-77.928,66.204,11.604
-61.527,-17.712,79.301,-58.512,-21.876,80.513
-74.698,1.0863,73.481,-71.703,-2.1763,74.511
83.877,-47.815,-35.897,79.562,-43.924,-35.41
-82.801,28.346,53.829,-76.334,25.506,50.567
67.051,-76.632,9.4488,62.662,-75.471,12.627
57.922,24.239,-82.17,54.764,27.763,-82.376
-49.781,-32.472,82.781,-47.73,-24.238,72.309
75.843,-7.3374,-68.266,74.751,-11.329,-63.386
83.962,-40.117,-43.877,83.372,-36.698,-46.549
35.362,-82.284,46.735,36.139,-73.428,37.102
69.503,-77.927,8.2676,67.428,-75.548,8.537
80.907,-16.455,-64.451,80.922,-19.735,-60.843
-56.353,-26.871,83.538,-62.052,-21.134,83.919
-33.483,-49.591,83.655,-30.886,-46.896,77.536
-12.709,-64.354,77.064,-16.625,-55.312,71.843
-53.404,82.936,-29.071,-49.464,84.701,-34.642
-13.688,-66.209,80.04,-9.7779,-67.401,77.383
-51.969,-32.14,83.808,-48.158,-36.414,84.581
70.625,-74.385,3.5106,70.321,-69.114,-1.2025
11.924,64.898,-77.176,20.096,55.092,-75.348
85.428,-44.909,-40.399,83.868,-46.635,-36.893
72.923,-74.85,1.8649,69.485,-72.14,2.0564
-50.966,84.663,-33.866,-46.533,83.073,-36.072
-0.93372,-73.047,73.99,-5.0662,-69.382,74.833
-79.918,13.157,66.855,-76.636,7.9889,68.72
80.04,-66.209,-13.688,77.383,-67.401,-9.7779
70.281,6.9311,-77.336,69.983,6.6364,-77.382
-63.603,76.98,-13.19,-56.681,70.25,-13.671
-85.685,36.902,48.284,-84.664,33.359,51.353
-33.63,-50.853,84.797,-32.684,-48.738,81.237
9.7914,68.82,-78.697,7.5822,67.713,-75.306
78.711,-64.665,-13.486,67.4,-60.843,-6.4634
-60.501,80.606,-19.763,-57.301,70.165,-12.989
-14.566,-65.789,80.364,-9.0423,-70.372,79.793
-82.346,27.811,53.945,-71.377,20.012,51.117
-70.688,77.53,-6.6727,-71.776,74.438,-3.0779
52,-84.349,31.944,52.912,-80.724,27.407
82.937,-41.328,-41.204,73.521,-32.348,-40.924
-56.959,-23.306,80.326,-48.382,-25.108,73.086
75.292,-68.674,-6.4323,64.51,-64.292,-0.15537
-55.151,83.195,-27.804,-52.293,83.98,-31.769
68.971,-77.701,8.7211,65.829,-78.521,12.187
68.776,9.773,-78.539,68.957,5.5324,-74.636
-63.287,-17.281,80.756,-63.299,-16.731,80.627
-78.663,68.589,10.084,-74.853,68.802,5.8743
71.923,-75.918,4.2906,74.748,-72.215,-2.7601
32.134,-83.834,51.267,37.597,-79.399,41.675
80.68,-65.3,-15.313,77.309,-66.066,-10.847
83.926,-27.23,-56.381,84.121,-27.919,-55.646
-36.719,-47.117,83.877,-36.074,-43.133,79.34
16.594,62.614,-79.55,9.3533,59.227,-68.767
8.9493,-76.131,66.871,12.771,-77.188,64.354
-70.71,77.554,-6.7452,-70.539,77.6,-6.8708
-9.8846,-68.882,78.915,-9.9847,-68.242,78.578
84.663,-33.866,-50.966,83.073,-36.072,-46.533
-72.425,-3.1703,75.658,-69.175,-3.0222,71.382
35,-84.665,49.455,31.795,-81.164,48.997
11.622,-77.654,65.753,4.5368,-66.529,61.931
-4.6626,-71.835,76.553,-4.5243,-71.351,75.93
-76.36,71.402,4.6492,-72.961,75.34,-2.3162
80.506,-14.955,-65.58,80.398,-18.217,-61.963
40.396,-82.874,42.261,38.811,-72.589,33.715
-22.708,81.568,-58.785,-24.176,78.328,-54.051
-85.108,43.172,41.808,-84.035,42.685,41.842
52.465,31.705,-84.237,52.313,31.826,-83.725
-33.296,-51.479,84.914,-28.381,-53.739,82.357
73.89,-73.258,-1.1504,70.053,-76.327,6.0004
-27.452,82.657,-55.645,-31.657,83.967,-52.458
75.419,-71.402,-3.5989,79.196,-67.768,-11.239
-4.1283,-71.635,76.111,3.21,-75.627,72.206
1.5938,-75.101,73.524,-1.9353,-71.297,73.474
-38.385,-46.315,85.015,-37.046,-44.307,81.455
-55.485,83.367,-27.755,-55.433,83.591,-27.823
-74.698,72.84,1.7178,-77.32,68.36,9.0734
-67.835,76.908,-8.5764,-68.239,70.258,-1.9266
-69.598,75.337,-5.6928,-66.203,74.308,-8.354
-78.897,60.936,17.961,-73.366,55.219,18.023
-43.994,82.609,-38.429,-35.572,73.224,-37.279
18.184,62.32,-80.798,22.91,58.293,-81.183
16.98,-80.061,63.519,22.198,-83.268,60.87
80.542,-65.184,-14.904,80.673,-70.241,-9.8011
-6.7452,77.554,-70.71,-6.8708,77.6,-70.539
-21.721,81.787,-59.693,-14.729,78.742,-63.764
32.545,50.951,-83.898,37.819,41.327,-79.336
-84.225,42.329,41.368,-78.992,38.988,39.966
-51.172,84.12,-32.545,-41.517,79.557,-37.85
57.66,24.401,-82.241,54.042,25.649,-79.481
1.2018,71.69,-73.187,6.2971,66.836,-73.042
56.71,26.381,-83.367,62.34,20.543,-83.593
-78.756,68.496,10.333,-75.009,68.895,6.1229
26.232,-82.377,56.57,30.468,-84.333,53.896
-56.63,-26.328,82.994,-55.086,-26.46,81.455
-19.056,78.941,-59.903,-19.019,71.484,-52.313
64.665,-79.798,14.76,68.052,-75.572,7.3645
-49.564,85.242,-35.419,-51.329,83.402,-31.702
53.775,30.151,-84.23,53.039,27.739,-81.008
-83.269,23.677,59.385,-80.678,18.869,61.011
-84.518,34.488,49.528,-82.256,31.277,50.623
-17.532,80.798,-63.034,-21.449,81.09,-59.568
-80.915,15.541,64.842,-81.521,10.982,69.868
-21.596,-59.01,80.917,-14.077,-55.747,69.948
-71.316,76.827,-5.6741,-71.646,73.288,-1.415
-83.212,59.152,23.746,-80.647,57.225,23.337
-16.404,79.96,-63.931,-22.361,83.47,-60.777
-24.704,80.264,-55.312,-27.376,72.527,-45.057
78.184,-67.081,-10.812,73.612,-68.066,-5.6646
79.712,-61.293,-18.028,76.931,-50.852,-25.571
-69.769,-3.1707,72.934,-63.794,-2.5317,66.46
75.32,-72.159,-2.8548,76.956,-69.019,-7.8646
-70.904,-4.3839,75.676,-67.131,-11.869,79.08
-43.413,-40.746,84.91,-38.699,-46.216,84.841
-84.548,52.03,32.265,-84.215,49.477,34.51
60.348,21.749,-82.216,66.064,16.097,-82.559
-41.715,-43.11,84.89,-41.349,-43.09,84.652
-4.1588,-71.803,75.839,-7.7103,-68.937,77.34
56.834,-81.849,24.611,54.908,-71.532,16.438
-62.631,-17.998,80.829,-58.386,-22.599,81.09
-82.968,41.422,41.204,-73.49,32.317,41.018
38.501,-82.874,44.28,37.631,-74.702,36.885
81.787,-59.693,-21.721,78.742,-63.764,-14.729
21.255,58.14,-79.736,24.113,47.978,-72.185
-84.552,32.289,52.152,-83.076,34.837,48.143
-77.281,67.151,9.7883,-66.374,67.089,-0.7147
12.723,-79.335,66.231,17.314,-79.722,62.117
-52.855,84.3,-31.053,-58.406,83.818,-24.74
-12.208,77.398,-64.772,-20.318,75.38,-54.965
-73.627,3.9851,69.756,-63.509,-4.6838,68.291
-81.315,17.345,63.841,-80.845,19.587,61.286
71.091,-75.761,4.1741,67.519,-79.196,11.55
-84.409,57.159,26.784,-81.742,58.565,22.882
23.746,-83.212,59.152,23.337,-80.647,57.225
-63.83,81.607,-17.38,-65.745,79.815,-13.804
39.221,45.355,-84.751,45.437,39.842,-84.867
50.978,-84.694,33.524,55.659,-84.084,27.982
-12.709,-64.354,77.064,-16.625,-55.312,71.843
26.598,57.221,-84.284,22.82,58.627,-81.68
-79.749,65.143,14.525,-79.796,61.447,18.529
-11.856,79.771,-67.647,-7.8346,77.205,-69.413
82.595,-25.077,-57.207,80.14,-20.447,-59.507
-14.667,-62.583,77.53,-18.675,-53.292,71.905
8.3577,69.8,-78.048,11.604,66.204,-77.928
-18.356,-63.255,81.351,-21.576,-59.378,81.099
-84.342,53.625,29.769,-84.405,59.282,24.864
84.486,-52.216,-31.954,84.121,-51.876,-31.68
64.958,15.531,-80.587,66.097,11.096,-77.433
-73.787,-0.52856,73.151,-73.412,2.2074,70.706
19.825,60.439,-80.668,12.585,57.269,-70.041
-63.7,-13.853,77.739,-61.709,-5.0636,66.705
70.507,-75.199,4.599,72.869,-71.47,-1.3673
59.555,23.402,-82.735,55.467,26.216,-81.939
68.757,-77.14,8.0537,69.015,-73.296,4.2405
74.819,-73.383,-1.4299,72.951,-72.752,-0.55961
-12.246,79.326,-66.893,-12.338,78.973,-65.848
-28.464,-54.368,83.454,-20.6,-56.554,77.5
-79.687,14.37,65.267,-79.547,18.343,61.353
-79.625,14.152,65.454,-79.516,17.845,61.633
-28.269,-54.81,83.288,-32.702,-51.174,83.825
84.292,-31.636,-52.256,83.927,-25.3,-57.947
-55.187,-24.921,80.357,-45.119,-27.656,72.775
41.216,-85.747,44.095,37.525,-84.384,47.063
44.803,39.565,-85.151,51.206,33.251,-84.359
-40.119,-45.126,85.397,-36.396,-46.945,83.65
35.207,46.829,-82.16,36.077,37.289,-73.459
57.984,21.472,-79.829,48.04,24.331,-72.496
84.983,-41.559,-43.296,81.735,-39.658,-42.342
81.538,-23.243,-57.673,70.321,-15.692,-54.442
84.12,-51.172,-32.545,79.557,-41.517,-37.85
42.114,42.457,-85.042,43.915,39.111,-82.983
84.476,-36.416,-48.347,84.542,-40.58,-43.781
-58.51,81.488,-22.551,-48.637,78.323,-29.495
23.119,57.767,-81.507,15.755,54.473,-70.383
-56.381,-27.136,83.802,-55.677,-26.737,83.185
-42.519,85.026,-41.974,-39.298,83.091,-43.837
79.208,-64.976,-13.641,72.931,-66.343,-6.4634
84.532,-45.323,-38.869,79.526,-48.769,-30.695
77.741,-12.461,-65.19,76.081,-15.664,-60.507
72.34,-71.346,-0.9633,61.931,-64.479,3.0763
-13.272,79.824,-66.333,-12.65,76.045,-63.341
74.36,-5.438,-68.767,68.953,-10.13,-58.606
77.343,-69.645,-7.3233,78.914,-66.719,-11.843
84.953,-40.955,-43.699,84.914,-35.047,-49.892
57.593,-81.663,23.463,53.193,-74.91,21.424
-33.071,83.56,-49.876,-30.538,77.41,-46.991
-28.479,-54.441,82.831,-33.969,-50.84,84.813
-33.762,84.346,-50.433,-37.675,83.732,-45.951
-17.4,-63.52,81.194,-13.353,-64.373,78.053
-44.88,-37.7,82.736,-36.996,-36.519,73.794
-61.927,-18.502,80.98,-62.884,-11.613,74.652
-19.887,-58.916,79.083,-23.399,-49.501,72.838
40.285,44.694,-84.994,42.189,41.213,-83.526
-70.467,-1.4585,72.014,-64.023,-1.4241,65.471
78.711,-64.665,-13.486,67.4,-60.843,-6.4634
-75.777,71.554,4.283,-77.154,68.72,7.8968
-47.772,84.859,-36.897,-47.857,84.621,-36.313
-8.39,-67.617,76.442,-1.8023,-63.546,65.473
84.69,-43.202,-41.243,79.716,-34.555,-45.003
55.638,-82.649,27.367,52.473,-84.13,31.844
28.021,54.872,-83.195,31.862,51.889,-83.825
-55.56,-26.226,82.067,-53.074,-18.613,71.719
-69.516,75.654,-5.961,-70.534,71.618,-0.91773
-13.031,-64.171,77.62,-21.014,-54.079,75.19
-53.133,-29.298,82.928,-49.902,-26.709,76.745
-69.357,-4.0085,73.521,-59.507,-8.9804,68.332
12.651,65.438,-78.793,6.6769,65.89,-72.659
-38.493,83.845,-45.068,-35.285,78.454,-43.131
-68.798,-5.9351,74.951,-58.512,-16.314,75.044
-29.95,-53.378,83.411,-33.328,-49.636,83.091
14.422,64.615,-79.617,8.797,65.384,-74.431
26.985,-82.68,55.731,30.677,-82.357,51.508
84.342,-49.643,-34.636,83.153,-45.844,-37.152
72.299,-2.1878,-69.961,66.389,-2.9431,-63.517
-38.546,-45.689,85.042,-32.745,-51.493,84.227
53.609,29.381,-83.676,56.079,21.676,-78.07
60.348,21.749,-82.216,66.064,16.097,-82.559
-23.349,81.672,-58.452,-28.993,84.292,-54.937
-83.713,28.004,55.118,-82.19,24.569,57.276
47.662,36.182,-84.215,37.941,41.205,-79.621
82.831,-54.441,-28.479,84.813,-50.84,-33.969
50.193,-84.056,33.43,52.851,-78.703,25.6
46.563,38.385,-85.294,46.928,37.918,-84.533
-72.216,0.46611,71.781,-67.4,5.4069,62.21
-44.595,85.166,-40.229,-46.427,82.311,-35.726
82.781,-32.472,-49.781,72.309,-24.238,-47.73
62.987,-80.575,17.277,65.535,-78.431,12.585
4.1018,-73.552,69.357,8.9804,-68.145,59.289
-59.072,-19.483,78.866,-48.911,-22.684,71.657
33.483,-83.687,49.591,30.981,-77.568,46.612
82.16,-35.238,-46.766,73.521,-36.388,-37.071
-14.255,80.24,-66.022,-8.9646,79.514,-70.232
77.856,-69.002,-8.9073,78.677,-65.86,-12.622
74.216,-0.007773,-74.403,70.8,3.5532,-74.235
-13.797,-64.758,79.146,-13.144,-60.75,74.236
-72.216,0.46611,71.781,-67.4,5.4069,62.21
70.467,1.839,-72.457,65.036,2.8798,-68.034
-46.871,84.405,-37.194,-37.087,79.589,-41.933
80.977,-60.245,-20.311,84.631,-57.571,-26.582
84.983,-41.559,-43.296,81.735,-39.658,-42.342
8.5267,69.552,-77.807,1.936,72.797,-75.161
-82.263,57.548,24.643,-82.345,54.112,28.167
83.348,-57.364,-25.291,83.822,-62.663,-20.535
36.118,47.815,-84.003,35.536,43.861,-79.593
-59.227,81.041,-21.503,-55.685,70.414,-14.884
79.076,-12.126,-67.18,78.3,-6.4046,-72.136
-64.11,81.358,-16.915,-66.336,79.163,-12.654
-82.067,31.602,50.153,-73.521,33.249,40.21
-7.075,-69.831,77.281,-11.097,-67.309,78.759
82.222,-33.529,-48.693,73.428,-34.554,-38.718
39.881,-84.634,44.636,39.018,-80.26,41.187
31.595,52.97,-85.062,27.483,55.425,-83.327
-7.0214,-67.745,75.083,-15.412,-57.782,73.323
12.651,-78.793,65.438,6.6769,-72.659,65.89
77.9,-70.06,-8.037,74.367,-71.392,-3.2018
-82.991,29.837,52.627,-76.745,27.785,48.763
12.29,-80.145,67.523,8.4564,-77.919,69.538
-42.868,82.578,-39.471,-41.519,72.844,-30.983
71.936,1.6158,-73.521,74.888,-2.6413,-72.434
-53.199,-28.153,81.414,-42.789,-30.173,73.055
-25.46,-58.099,83.752,-21.477,-58.853,80.666
-26.194,-56.809,83.364,-22.586,-58.185,81.084
-19.739,81.022,-61.346,-23.348,80.728,-57.562
39.819,45.009,-84.976,38.893,45.243,-83.937
79.481,-15.624,-63.7,77.505,-17.024,-60.475
-83.118,56.692,26.359,-83.165,56.269,27.084
50.69,-84.756,33.889,55.791,-84.239,27.951
57.767,-81.507,23.119,54.473,-70.383,15.755
-9.9647,78.85,-68.798,-13.116,78.611,-65.165
48.879,-82.843,33.715,47.077,-72.496,25.481
42.509,-82.75,40.054,33.311,-73.428,39.961
-56.928,-23.119,80.171,-46.829,-25.791,72.62
85.106,-41.742,-43.489,84.853,-47.008,-37.553
48.8,-83.813,34.466,45.662,-77.821,32.247
38.376,-83.154,44.591,32.783,-77.499,44.591
-37.92,-47.246,85.318,-32.981,-50.071,83.538
77.281,-7.075,-69.831,78.759,-11.097,-67.309
-42.199,-41.049,83.465,-34.057,-46.704,80.855
78.041,-8.4492,-69.636,74.888,-4.9822,-70.006
5.8513,-76.286,70.44,9.9458,-76.792,66.647
-13.498,-66.606,80.011,-8.6417,-68.533,77.103
82.936,-29.071,-53.404,84.701,-34.642,-49.464
-12.996,-66.015,78.998,-19.554,-62.056,82.225
-27.23,-56.381,83.926,-27.919,-55.646,84.121
56.185,24.164,-80.965,54.367,15.602,-70.123
17.883,60.662,-78.561,17.911,53.136,-71.009
-38.199,-46.315,84.61,-38.105,-45.453,83.591
-57.878,83.701,-25.333,-57.392,83.033,-25.211
80.935,-18.899,-61.732,77.487,-15.731,-61.968
33.692,-84.921,50.946,33.431,-83.756,50.329
84.595,-41.622,-42.76,79.716,-45.826,-33.764
-43.141,-41.621,84.89,-43.028,-41.287,84.496
-34.636,84.342,-49.643,-37.152,83.153,-45.844
47.326,35.362,-82.781,46.114,26.724,-73.024
-8.39,-67.617,76.442,-1.8023,-63.546,65.473
-43.722,-41.557,85.591,-46.939,-37.805,84.446
-67.74,-9.4907,77.611,-64.48,-16.82,81.365
-80.507,64.276,16.039,-79.963,63.778,15.913
-55.018,-28.719,84.02,-52.295,-27.418,80.025
-82.074,58.379,23.428,-82.644,54.842,27.946
50.192,-84.826,34.022,51.611,-81.207,29.715
-83.35,28.89,54.189,-83.825,32.826,51.08
1.1195,-74.278,73.461,7.9046,-77.594,69.073
-33.208,84.056,-50.478,-24.999,78.481,-53.294
76.224,-6.007,-70.223,77.04,-9.9769,-66.771
-82.781,36.698,45.772,-73.894,37.569,36.201
-27.904,-53.851,82.377,-19.95,-51.117,71.284
62.987,17.277,-80.575,65.535,12.585,-78.431
-82.874,50.029,32.348,-72.838,48.196,24.424
-80.837,19.899,60.564,-84.18,26.232,57.547
14.512,-77.374,62.521,18.458,-70.849,52.422
-85.411,38.354,46.748,-83.414,33.976,49.325
80.14,-15.537,-64.292,77.623,-10.348,-66.965
-57.052,80.078,-22.964,-46.829,72.465,-25.636
-84.137,49.143,34.814,-80.105,45.68,34.447
-48.687,85.498,-36.374,-51.912,84.322,-32.458
0.81633,-74.138,73.608,8.231,-77.516,68.778
84.405,-49.909,-34.094,78.893,-52.503,-26.328
-80.011,66.574,13.529,-77.04,68.595,8.4863
84.9,-30.813,-53.847,83.339,-26.947,-56.117
-75.386,72.768,2.979,-71.817,73.755,-2.0205
13.405,65.796,-79.522,17.377,62.117,-79.815
18.458,61.309,-80.451,11.218,57.798,-69.171
54.715,27.801,-82.82,44.808,33.894,-78.956
-83.092,43.193,39.806,-74.267,41.67,32.472
81.631,-57.561,-23.4,74.878,-53.352,-21.266
78.118,-8.2722,-69.893,78.037,-11.565,-66.375
57.938,24.656,-83.041,59.969,20.776,-80.935
-77.429,64.424,12.588,-75.159,54.586,20.444
75.776,-72.176,-3.326,73.063,-72.264,-0.5907
76.111,-71.635,-4.1283,72.206,-75.627,3.21
-52.245,84.251,-31.62,-53.552,82.164,-28.542
-35.423,-49.37,85.102,-37.407,-44.586,82.564
-82.372,59.819,22.456,-82.815,65.543,16.75
53.106,-82.533,29.085,50.495,-71.812,21.379
-80.281,62.455,17.885,-83.251,58.745,23.9
-56.949,83.295,-26.008,-58.309,81.029,-22.4
-78.083,69.721,8.2365,-78.097,70.205,8.2566
-84.961,41.966,42.75,-84.619,36.166,48.687
39.808,-85.211,45.344,36.085,-83.464,47.132
-59.184,82.061,-22.658,-58.511,82.561,-23.773
85.397,-45.126,-40.119,83.65,-46.945,-36.396
41.777,43.078,-84.921,42.5,41.314,-83.778
56.56,26.42,-83.24,58.099,22.61,-80.998
-57.431,81.863,-23.972,-54.555,84.724,-29.606
20.471,-82.438,61.243,15.693,-82.975,66.479
51.076,-84.358,32.622,52.177,-82.221,29.761
-75.622,71.834,3.8485,-77.185,69.061,7.4615
24.401,-82.241,57.66,25.649,-79.481,54.042
47.22,-84.701,37.606,42.102,-85.017,42.609
84.296,-48.047,-35.615,84.887,-43.689,-40.969
85.065,-42.908,-41.624,83.13,-39.64,-43.495
-35.009,84.373,-49.207,-37.65,83.06,-45.254
-85.222,46.306,38.685,-84.915,51.982,32.492
-8.5112,77.528,-69.008,-10.488,78.696,-66.751
46.832,35.044,-82.388,44.905,26.647,-71.99
84.894,-40.365,-43.81,84.631,-45.843,-38.785
-44.885,-39.787,84.945,-45.118,-38.924,83.937
1.9892,-74.912,72.861,2.3368,-72.42,69.548
-7.3233,-69.645,77.343,-11.843,-66.719,78.914
83.752,-58.099,-25.46,80.666,-58.853,-21.477
-17.497,80.257,-62.922,-24.071,83.888,-59.212
71.843,0.55933,-72.465,69.885,-5.9973,-63.919
7.0554,69.908,-77.057,6.9792,66.594,-74.23
-80.824,57.984,22.777,-81.414,54.939,26.226
-71.835,-4.6936,76.646,-71.413,-4.6803,76.054
-77.495,8.9544,68.082,-81.117,16.563,64.496
79.892,-62.146,-17.426,77.441,-57.374,-19.999
79.771,-67.647,-11.856,77.205,-69.413,-7.8346
46.439,38.074,-84.61,46.168,36.485,-82.686
-50.478,-33.208,84.056,-53.294,-24.999,78.481
1.8976,71.215,-73.408,6.4237,66.235,-72.694
-55.56,-26.226,82.067,-53.074,-18.613,71.719
32.027,-83.797,51.759,35.836,-82.823,46.845
-81.811,62.995,18.774,-79.528,65.052,14.082
85.654,-43.133,-42.209,84.509,-45.789,-38.987
50.69,33.889,-84.756,55.791,27.951,-84.239
-39.471,82.578,-42.868,-30.983,72.844,-41.519
68.829,5.3758,-74.267,58.823,10.037,-69.046
-42.45,-42.609,85.287,-37.706,-45.502,83.631
65.3,-80.463,15.064,66.439,-77.216,10.536
-12.492,76.815,-64.385,-16.438,70.849,-54.317
16.594,-79.55,62.614,9.3533,-68.767,59.227
-77.927,8.2676,69.503,-75.548,8.537,67.428
42.975,-83.651,40.676,45.803,-82.812,36.761
18.432,-80.86,62.134,23.096,-81.245,58.324
67.119,-79.78,12.486,68.36,-77.532,9.1404
-63.768,80.011,-16.309,-59.155,79.59,-20.234
83.865,-29.257,-54.099,82.054,-25.541,-56.283
67.741,7.4888,-75.106,57.984,12.243,-70.227
4.8865,71.383,-76.336,1.0878,71.569,-72.366
1.8023,71.284,-72.9,6.5877,64.354,-70.942
82.092,-22.503,-59.401,82.499,-22.371,-59.63
23.654,56.709,-80.554,23.291,48.611,-72.117
33.591,-82.408,48.693,33.28,-75.137,41.608
60.117,19.293,-79.953,57.943,10.729,-68.699
15.531,-80.587,64.958,11.096,-77.433,66.097
-81.062,64.063,17.023,-80.852,60.275,20.193
83.802,-56.381,-27.136,83.185,-55.677,-26.737
50.029,-82.874,32.348,48.196,-72.838,24.424
-68.86,75.199,-6.2459,-61.931,64.634,-2.3616
72.699,-75.716,3.0399,69.19,-75.721,6.2957
17.521,62.241,-80.081,19.904,57.469,-77.536
83.364,-56.809,-26.194,81.084,-58.185,-22.586
-83.59,43.868,39.634,-77.338,37.028,39.937
75.21,-7.4958,-67.397,73.45,-15.76,-57.56
-54.189,84.528,-30.128,-55.588,81.847,-26.077
-18.989,-62.788,81.841,-13.941,-67.613,81.915
-34.158,82.293,-47.561,-25.634,71.832,-45.855
-73.925,70.383,3.1696,-63.453,66.094,-2.7034
17.158,64.027,-81.346,17.162,64.246,-81.812
61.482,20.542,-82.263,62.366,16.628,-79.205
67.833,-78.397,10.644,64.875,-79.248,14.328
-70.911,-2.1752,72.869,-61.185,-7.0538,68.301
39.153,-85.174,45.192,33.056,-84.304,51.291
-68.189,-8.4128,76.763,-68.169,-2.7847,71.203
41.391,41.297,-82.999,41.173,32.348,-73.677
78.866,-59.072,-19.483,71.657,-48.911,-22.684
-49.781,-32.472,82.781,-47.73,-24.238,72.309
-26.729,83.466,-56.106,-20.728,79.055,-58.162
73.459,-71.812,-1.8644,76.97,-70.196,-6.6498
71.207,5.564,-76.84,70.477,5.3668,-76.17
-53.502,83.318,-29.732,-49.885,82.966,-32.893
30.141,51.461,-82.135,21.742,49.146,-71.389
82.719,-48.879,-33.56,72.527,-47.108,-25.419
-43.03,-41.624,84.953,-48.874,-35.707,84.51
73.44,-2.2139,-70.866,72.726,-6.7718,-65.981
-77.916,10.247,68.097,-81.651,17.333,63.771
75.337,-67.081,-7.9069,73.481,-57.117,-16.298
-74.3,73.295,0.96485,-76.014,70.595,5.0351
-18.432,80.923,-62.258,-23.283,81.307,-58.076
33.018,50.446,-83.929,25.125,53.01,-78.45
-81.155,55.424,25.112,-70.281,53.513,16.552
-25.625,-57.1,83.425,-21.149,-62.212,83.97
-80.948,58.823,21.721,-69.885,55.498,14.139
56.412,-83.895,27.261,54.057,-83.279,28.913
65.753,-77.654,11.622,61.931,-66.529,4.5368
5.5623,-74.422,68.736,10.254,-69.264,58.885
-81.507,23.119,57.767,-70.383,15.755,54.473
-75.622,67.081,8.339,-69.055,61.642,7.0886
49.528,34.488,-84.518,50.623,31.277,-82.256
-58.792,79.674,-20.602,-50.651,78.12,-27.283
49.392,35.373,-85.007,48.935,36.569,-85.308
-52.815,85.031,-31.657,-55.27,83.11,-27.608
66.893,-79.139,12.122,66.532,-78.879,11.559
-42.758,85.191,-42.519,-36.543,85.312,-48.422
72.052,-75.9,3.6679,69.799,-74.746,4.508
68.963,6.61,-75.685,63.988,10.601,-74.656
60.142,22.536,-82.838,57.422,24.157,-81.937
83.663,-50.913,-32.747,84.238,-46.496,-38.082
-73.896,-0.20991,73.928,-69.54,-6.9874,77.003
-76.531,4.9835,71.192,-73.287,-1.6944,74.998
-35.393,82.284,-46.704,-36.605,74.08,-37.289
17.915,-79.605,61.674,19.082,-74.553,55.446
-75.075,69.668,5.1583,-77.405,68.052,9.1358
38.775,-84.373,45.196,30.062,-79.273,49.149
-51.04,85.139,-33.816,-50.735,85.124,-34.678
57.947,25.324,-83.297,53.802,28.596,-82.435
-82.067,48.724,33.218,-73.304,38.625,34.492
81.228,-57.394,-23.709,82.222,-54.877,-27.034
33.895,49.338,-83.782,31.361,46.548,-77.695
56.887,-83.116,25.969,58.379,-80.913,22.198
-44.828,-39.331,84.832,-40.432,-44.762,85.292
79.522,-65.982,-13.219,80.033,-61.682,-17.998
-2.0791,75.102,-72.624,-6.8698,76.863,-69.983
-26.328,82.994,-56.63,-26.46,81.455,-55.086
64.758,-78.711,13.362,60.905,-67.586,6.5255
-82.781,36.698,45.772,-73.894,37.569,36.201
-84.983,47.554,37.239,-84.87,45.645,38.582
-23.335,-58.565,82.105,-28.225,-54.904,82.954
24.511,57.562,-82.693,17.436,59.592,-77.216
72.861,-74.912,1.9892,69.548,-72.42,2.3368
-70.099,-6.1937,76.286,-66.398,-10.288,76.978
9.9126,-77.126,66.902,3.4181,-66.281,62.863
-28.029,-53.451,81.503,-27.31,-45.826,73.351
-70.781,-6.4555,77.437,-71.838,-2.7981,74.252
-42.76,84.595,-41.622,-33.764,79.716,-45.826
17.205,-79.332,61.736,24.875,-76.678,51.421
-48.576,-35.137,83.814,-46.171,-33.321,79.752
