Ua(V),Ub(V),Uc(V), Ia(A), Ib(A),   Ic(A)
69.607,0.83836,-71.41,-0.1952,0.19449,-0.54035
-0.012983,-0.028086,-0.96628,64.321,10.959,-53.176
42.681,-83.162,35.318,0.010359,-0.44956,-0.17925
13.637,20.372,-82.886,-0.27019,8.0508,-0.9726
27.455,-59.191,-43.076,2.247,-0.19149,-0.27218
-15.801,-19.869,83.534,-9.6583,-0.21578,-0.92347
77.459,-18.967,-35.055,0.99957,8.2345,-0.55812
56.096,3.2265,-77.224,0.48036,-11.883,-0.86356
83.115,-42.871,-33.475,0.14841,-0.19447,1.751
52.91,45.876,-22.314,-0.2244,-0.1381,-1.8384
-35.938,96.956,-2.0375,0.049988,-0.15088,-37.199
85.592,-40.232,-14.108,0.92931,0.097247,-8.4509
82.829,-53.989,-27.784,0.29646,-0.32789,0.12574
-36.967,-19.725,75.798,8.8144,-0.0057708,-0.045651
-81.627,63.724,17.647,-0.06649,0.10349,0.16494
-95.854,35.511,23.086,-0.16399,-0.1122,-0.17262
-10.664,81.323,-57.779,16.744,-0.011667,0.0025322
44.019,27.079,-76.38,16.808,0.12293,-0.011698
6.5694,34.222,-67.528,0.55416,-1.9884,-0.96551
21.593,-81.219,8.1576,6.0769,-0.77736,-0.28732
-48.611,78.425,-9.8935,-0.49591,0.92455,10.525
62.619,-78.59,10.236,0.1156,-0.36562,0.04555
-20.114,31.751,61.269,0.71639,0.034522,-0.18125
75.933,-26.59,-24.288,0.90732,-0.52817,5.4141
-32.244,78.513,-38.685,-0.34483,0.038774,-18.01
-93.359,-10.097,7.9858,0.38819,0.1989,33.819
49.816,-50.617,21.817,-0.28423,-11.188,0.43925
83.921,-24.839,-54.54,0.0083385,-17.646,0.038881
3.1128,58.62,-78.218,-13.945,0.24871,-0.91336
-67.44,-12.255,79.369,-0.37487,-0.025853,0.10341
-29.21,86.686,-10.928,0.82853,0,8.9937
-85.33,38.427,11.536,-0.039964,0.93411,-8.2038
-49.716,36.134,37.134,-8.2291,0.64125,-0.40228
-0.0065063,-1.6082,0.0099056,-26.602,-40.684,81.704
-61.748,74.785,1.4133,-0.46372,0.89452,14.332
-77.192,71.383,5.7091,-0.17123,0.26965,-0.047322
0.012804,0.0021295,-0.015788,-83.731,58.82,25.008
78,6.4088,-22.105,0.043228,-0.38905,3.242
96.168,-8.2676,-7.5856,-0.75086,-0.15536,-8.2946
-80.423,3.9172,55.598,0,-10.297,-0.9321
77.602,-30.776,-39.062,0.11384,-0.23789,-17.979
-69.666,69.647,10.067,-0.4067,0.84658,16.461
-48.383,78.5,-10.064,-0.51255,0.92704,10.52
-33.917,70.629,-9.096,2.0936,0.59966,-0.14459
11.509,-22.769,75.483,-0.34987,2.4184,0.11552
34.284,6.9313,-67.796,-1.2426,0.50932,-0.85396
70.11,1.1027,-74.488,0.47949,-7.1622,-0.13572
-41.35,-31.622,50.697,0.39165,-0.61405,9.2014
92.222,2.3091,-2.7465,0.71242,0.63537,21.494
-78.713,-6.9351,22.575,-0.19453,0.23772,-2.2051
77.416,-19.536,-34.809,0.98872,8.3736,-0.57729
-23.023,11.392,75.722,2.6534,-0.34007,0.062599
13.262,-72.262,67.406,16.61,-0.35642,0.79415
65.129,-5.1274,60.435,0.54043,-4.7155,0.42064
85.006,29.122,-7.6884,0.81931,0.70886,12.642
-66.295,25.428,-27.114,-0.20257,-2.06,0.19112
-80.954,50.958,27.815,-0.042218,0.025256,19.624
-51.318,-20.583,51.394,0.26724,-0.25743,11.228
-59.516,27.227,-36.233,-0.48922,3.8484,-0.28004
58.932,-22.252,35.036,-0.40564,-3.7459,-0.21578
-33.01,-40.202,48.81,0.43519,-0.70301,7.0112
64.388,12.64,-78.798,0.2361,0.11426,-0.51431
-38.341,49.723,-35.817,-0.3279,7.5257,0.17813
27.278,51.997,-78.963,18.007,0.58728,-0.22053
39.569,-8.0873,80.112,0.65109,7.183,0.75284
-55.598,78.068,-24.039,-0.64672,0.14883,-18.351
49.892,-7.8825,-59.996,13.571,-0.28475,0.18633
-84.211,52.739,19.258,-0.4713,0.42828,-0.19539
12.484,-49.784,56.661,0.36301,-12.892,-0.24424
-0.011229,-0.85442,-0.033705,60.935,-54.176,16.393
63.914,-68.891,-14.787,0.35595,-0.18651,-0.053036
-1.62,0.034433,0.028437,15.272,-83.693,56.846
82.986,-49.06,-23.166,0.2476,-0.36273,3.9876
-28.516,85.403,-54.96,-0.28592,-0.031923,-0.0021129
60.545,-76.029,11.334,0.28144,0.131,-0.058354
-49.842,6.4764,-72.218,-0.012927,18.33,0.15512
-51.037,78.204,-27.037,-0.52,0.26341,-18.495
-48.048,69.438,-4.6886,-10.702,0.02198,0.050773
3.4424,16.259,-82.125,-0.40564,-4.471,0.16399
50.152,-45.41,-26.74,10.001,0.34794,-0.55835
97.347,-4.7999,-24.966,-0.15539,-36.527,-0.0016404
-78.737,56.044,27.941,-0.42165,-0.19467,-0.12278
-4.4546,-50.697,86.028,0.94469,-0.059197,0.94155
-64.13,-11.604,76.32,0.43153,-0.14673,-0.35387
57.43,12.478,-51.219,-0.18342,0.27432,-13.015
43.651,-97.218,21.801,0.20851,-0.20733,0.1165
-74.769,7.7578,69.044,0.69865,0.13906,1.2338
75.731,-38.031,-52.574,0.44851,-0.17877,-0.2951
2.4764,58.811,-76.902,-13.929,0.4454,-0.96723
-7.3636,78.187,-52.088,11.954,0.97735,-0.49758
-68.822,-14.708,63.918,-0.19433,0.07165,0.26134
47.26,-79.125,31.331,0.45797,-0.22707,17.506
39.087,-87.158,52.023,-0.025837,-0.01766,-0.27875
-7.0609,-51.621,82.038,8.8243,-1.0495,-0.13153
-85.87,13.648,19.768,0.12947,-6.4475,-0.58688
-72.88,-3.6081,64.279,-0.937,-15.321,0.46519
-0.034193,17.15,-94.675,-21.398,-0.27511,-0.32299
-50.622,55.35,15.563,-12.379,-0.24932,0.16572
-12.774,-71.435,20.814,0.29346,0.69908,7.2588
2.2313,-90.479,43.117,-30.713,-0.27099,-0.25569
-3.5237,-68.019,76.91,-0.028434,0.0381,-0.091108
7.2786,48.435,-69.517,-0.040525,15.298,0.05788
3.1433,-0.13563,-0.17978,1.9696,74.097,-73.392
-76.961,31.352,21.4,-0.94736,0.52152,-6.9066
-32.762,49.836,-40.767,0.34164,7.256,-0.61653
-43.187,78.394,-14.189,-0.40023,0.95556,10.408
-47.904,-8.3697,72.179,-12.775,0.026389,0.02555
3.3841,22.681,-79.886,-0.29498,5.9245,-0.73135
-53.051,-17.257,50.379,0.2916,-0.46014,11.791
79.432,-35.085,-39.334,0.12857,-0.31634,-17.352
-19.244,75.439,-29.25,-0.12541,0.67683,4.4103
61.913,-79.333,4.122,-0.31342,-1.1455,10.763
-16.95,-29.767,72.479,-0.50402,3.1495,0.87375
-0.052951,-0.033026,-0.033356,45.974,36.211,-55.905
-79.204,35.212,38.327,-0.13347,0.29669,17.522
64.279,-72.88,-3.6081,0.46519,-0.937,-15.321
2.2071,-0.055711,-0.05243,6.3927,-75.323,71.144
24.109,-39.148,-60.197,2.8138,0.20713,0.18988
44.165,-42.472,-64.91,0.091082,0.035145,-0.080855
57.84,-77.335,23.319,0.58279,-0.2783,17.033
-3.8929,78.669,-19.05,-0.22441,-0.80264,-8.2169
-11.146,-38.135,84.944,7.4541,-0.92594,-0.018226
82.112,-61.569,-18.674,-0.0017302,0.064751,-17.786
35.019,19.273,-77.935,0.46106,-8.39,-0.99261
-14.783,84.14,-25.277,-10.064,-0.96662,-0.21578
-47.774,78.345,-10.873,-0.53992,0.97853,11.395
48.75,23.18,-48.343,0.66035,-0.39969,-5.6043
73.576,-17.28,-44.033,-0.037174,-0.0041303,-16.93
-64.537,-1.1456,49.082,0.18811,-0.061068,14.394
21.696,-76.714,30.89,-7.3488,-1.0168,0.52151
20.801,-79.855,59.137,0.11821,0.74211,1.2569
-80.33,5.4497,55.995,0.02244,-8.7075,0.93311
2.2845,-0.060549,-0.051842,-1.3926,-70.409,76.207
-23.05,47.884,-48.732,0.38231,5.1959,-0.69511
-48.606,42.928,30.331,-6.6704,0.41911,-0.29278
83.031,-58.238,-21.787,-0.0038521,0.079205,-18.224
-4.1278,-2.0601,93.339,0.68183,23.904,0.77138
77.189,-27.18,-40.799,0.021347,-0.28067,-17.635
-5.5255,37.954,82.301,-15.756,0.50588,0.34748
24.108,-77.444,54.245,18.023,-0.30431,0.58066
-40.996,83.605,-30.685,-0.29998,0.25304,3.3437
-7.0008,-82.632,18.692,0.20725,-0.13594,-1.8665
-66.907,-12.956,71.845,-0.76785,-17.174,0.41399
88.187,-5.534,-56.965,-0.22607,-38.891,-0.075255
-50.433,39.257,34.373,-8.708,-0.27744,0.32723
-24.897,-57.475,82.506,0.12946,0.19852,-0.3625
8.3834,23.406,-81.308,0.50368,-4.8179,-0.039637
-47.166,-31.829,79.241,-0.45859,-17.491,0.22381
77.12,-58.767,-2.4307,0.91626,-0.35086,13.873
-19.053,-18.974,84.491,0.15709,-6.3616,0.71951
-80.799,25.144,54.859,-0.040469,19.07,-0.020705
0.88553,-0.065019,-0.05186,-47.38,72.532,0.3646
23.27,-66.802,-24.097,0.49198,0.16399,0.017261
-2.9222,69.887,-75.286,-0.088926,0.30515,0.11718
60.214,11.473,-80.424,-0.024545,-13.591,0.1058
45.708,12.735,-71.625,16.043,-0.07734,0.062002
10.388,-59.264,67.735,0.063363,-1.6585,0.066833
-0.049479,-0.060399,1.5671,-37.093,84.799,-29.675
10.951,45.752,-81.894,11.885,0.24167,1.1392
12.775,-45.235,56.503,-0.45351,-3.6977,0.70864
44.284,-47.822,28.579,0.72539,-6.1935,-0.45524
-58.644,-10.227,42.709,-0.63719,0.34767,1.9749
-15.598,-39.969,77.878,8.3134,-0.52088,0.90039
39.23,-79.437,37.077,0.30612,-0.13825,17.321
48.183,-79.26,29.857,0.49434,-0.24586,18.228
64.172,-76.51,2.1378,0.97254,0.043228,-8.8726
-65.877,-26.761,25.092,-0.22551,-0.00079952,-0.20609
12.521,24.664,-86.647,-7.0517,-0.64729,0.1122
-21.327,41.837,52.885,-0.79407,-0.1122,-0.18988
65.761,-74.157,4.8077,-0.19218,-0.5002,0.14887
73.101,13.977,-24.839,0.37823,0.11886,-3.4045
36.614,-51.404,37.111,0.49173,-8.5736,-0.31528
49.164,-83.395,11.178,-0.24291,-1.1728,9.9789
-0.05243,2.2071,-0.055711,71.144,6.3927,-75.323
44.243,20.454,-77.06,17.07,0.48274,0.087812
-8.792,-59.027,41.503,0.51924,-0.89141,1.5004
40.343,29.46,-79.53,17.82,-0.0043447,-0.048106
57.8,4.1529,-79.721,0.072907,-14.029,-0.88619
-49.521,50.202,-21.906,0.30588,10.951,-0.49201
14.047,-44.718,56.107,-0.44125,-3.329,0.76324
-97.113,37.284,-1.4286,0.81187,0.5688,46.906
-78.281,10.592,47.955,-0.998,-11.308,0.5656
-35.053,67.933,-5.6969,1.5794,0.83263,-0.42199
78.066,-16.593,-39.113,0.96389,9.0075,-0.49477
-25.872,4.6657,-84.765,-0.24835,-6.2586,-0.28468
29.334,11.378,-87.09,-0.69044,-7.63,0.094942
-48.636,13.384,57.43,2.8346,0.014855,-0.064009
35.643,-85.071,15.475,-0.29241,-1.0357,8.4661
-55.924,77.525,-3.9209,-0.48811,0.88938,12.242
19.029,-86.584,21.624,8.2887,-0.88644,-0.25943
70.842,1.9819,-67.254,0.14673,12.032,1.1651
0.010384,0.021105,-0.076667,-15.662,-62.59,52.431
77.635,-9.053,-70.462,0.011274,-17.463,0.077853
13.329,36.389,-82.772,11.402,0.26756,1.0875
-40.382,79.267,-34.48,-0.43779,0.13525,-18.253
-29.311,-50.712,78.741,-17.392,-0.51027,0.25588
-52.814,76.322,-13.092,-5.9997,0.57542,-0.074607
0.0043198,-0.021631,1.2665,-11.323,-64.708,53.651
72.204,-59.859,-3.2769,0.39841,0.12789,0.047235
-35.195,85.507,-15.309,0.11627,0.93023,-8.2649
-45.223,-27.632,52.118,0.26066,-0.42693,10.171
-31.924,-44.22,79.449,-18.444,-0.41627,0.2074
-69.433,69.272,9.5865,-0.46612,0.79468,16.318
-34.455,77.061,-46.746,0.034522,-0.14673,0.3884
54.97,-42.039,-34.338,7.9574,0.067624,-0.018104
-57.114,-24.967,82.238,-0.26947,-0.17304,0.33951
-26.193,-47.538,48.248,0.19984,-0.41706,5.4392
-76.92,58.39,22.096,-0.27206,0.66534,17.654
11.421,57.817,-50.23,0.14657,-0.22281,-13.056
42.197,31.36,-50.584,-0.29656,0.43114,-9.3804
-16.876,-45.742,73.73,-0.1017,-16.558,0.006527
22.697,-79.176,2.7954,5.6119,-0.70961,-0.27034
-24.873,85.57,-15.505,-0.9852,-0.076398,7.738
53.303,-81.089,27.171,0.7827,-0.07314,16.798
-73.857,9.1381,70.441,-0.037876,18.518,-0.027229
25.02,69.062,-26.496,0.091159,0.47071,-3.9484
45.567,26.976,-50.794,-0.364,0.53309,-10.347
-39.098,-31.159,78.029,-17.882,-0.3256,0.088449
66.899,-71.87,12.918,0.75059,-0.43276,16.765
90.885,8.5766,-3.2505,0.73098,0.64805,19.048
0.021839,0.034702,-1.0289,26.671,-82.876,35.732
44.065,-79.481,32.925,0.44265,-0.22628,17.916
27.801,-53.599,46.082,0.031572,-6.097,0.012842
-20.611,82.403,-1.0871,6.9631,-0.082904,-0.73387
-25.956,-40.095,82.505,12.253,-0.0061199,-0.048465
8.6486,-17.464,80.003,0.38838,5.2391,-0.034524
71.757,-12.835,-45.588,-0.06951,0.064239,-16.426
21.971,49.278,-50.385,0.49287,-0.31983,-11.24
14.792,-86.633,30.1,9.0609,-0.97919,-0.29608
-73.526,70.461,8.0099,-0.37527,0.36193,0.1283
35.519,-79.059,37.445,0.34094,-0.15748,17.712
-11.949,-68.955,70.336,-15.368,-0.72491,0.38957
-40.208,62.176,4.1643,-1.0895,0.81648,-0.47965
-39.21,-44.729,84.091,0.18987,0.14673,-0.3625
66.122,-79.738,11.936,0.2259,-0.073788,0.1331
-15.883,-17.48,82.865,-0.18125,-8.8642,-0.83717
-27.817,46.503,51.578,0.59734,0.043797,-0.056892
-3.9398,87.402,20.99,13.972,0.73294,0.65795
-9.36,83.062,-22.032,0.12056,0.77583,-6.7515
41.118,-3.3939,-62.73,1.706,0.50195,-0.76914
-66.709,3.0643,44.788,0.095774,-0.040469,-2.4728
-52.394,-29.089,64.704,-0.26638,0.10192,2.6593
56.063,24.13,-78.057,0.65531,18.098,-0.14061
12.222,6.918,-89.852,40.011,0.21049,0.4784
67.126,-47.823,-3.6998,-0.16345,-15.21,-0.012022
-60.171,49.726,-7.7387,0.22365,13.399,-0.34567
79.007,-17.551,-62.848,0.50781,-0.043286,-0.41014
21.659,58.174,-76.699,17.97,0.69401,-0.3068
-82.101,29.013,50.88,0.74535,0.11647,1.2406
-4.6658,72.905,-71.175,-0.011606,0.1239,-0.39604
-69.474,49.07,7.0432,0.069743,15.184,-0.042514
0.037459,0.029022,-0.91181,-79.123,16.551,40.591
0.49597,-0.044979,-0.065784,-52.538,16.58,62.881
-0.060452,1.9357,-0.060799,85.248,-20.314,-49.4
51.047,29.525,-67.634,-0.019395,0.13983,-3.1157
-49.547,7.7219,60.079,-13.771,0.28553,-0.20146
-1.9365,0.01608,0.027948,-20.277,-57.745,82.741
-44.308,-28.535,47.971,-0.69088,0.38643,6.1491
-22.942,80.568,-3.4276,-6.3458,0.73478,0.094791
10.176,-78.464,48.43,-11.024,-0.94297,0.50726
-10.225,-59.833,78.562,0.12213,-0.50503,-0.17593
-2.9285,96.092,-41.658,-37.885,-0.16907,0.034737
-83.772,6.6685,47.066,0.017262,-9.5806,-0.85443
-48.899,63.798,2.2549,-14.477,-0.15535,0.095481
85.672,-35.464,-50.198,0.24437,-0.026792,-0.027372
82.508,-58.285,-1.8962,0.79351,0.84281,44.301
37.899,-67.241,42.796,0.17778,-3.8463,-0.058358
43.463,-82.504,34.478,0.20472,-0.48097,5.8046
-69.799,-11.542,72.418,-0.86258,-17.246,0.088226
72.481,-14.806,-66.805,0.38058,-15.864,-0.70147
-65.033,29.107,51.323,-3.8164,0.0093043,0.39406
23.981,26.608,-75.741,-5.0072,0.54372,-0.88515
6.5342,49.849,-69.439,-0.027315,15.192,0.064341
41.001,26.411,-76.449,17.357,0.12728,-0.059154
-61.537,-2.1279,79.021,-0.16425,12.701,0.916
77.6,-27.735,-40.641,-0.00082252,-0.28902,-17.702
-34.703,82.93,-41.756,0.12534,0.94159,0.37246
-32.795,-40.671,49.464,0.32195,-0.60224,7.1481
16.721,-73.746,46.326,0.083722,0.00174,16.159
-0.037947,-0.075288,1.3949,-21.872,-56.781,61.303
-12.678,83.947,-44.64,-8.1879,0.93008,0.12682
67.571,-74.751,-5.6654,0.11513,-0.8756,-16.141
-73.45,1.4006,70.16,-0.3603,0.12312,0.37564
61.363,-5.0549,-55.698,0.31346,-0.23341,-0.13242
-26.625,-54.41,78.295,-17.212,-0.55537,0.28467
-88.504,47.814,2.3807,-0.25883,-0.27471,-32.284
79.733,-23.654,-47.545,0.60131,-0.080894,-6.3516
-14.044,-14.811,84.495,7.1811,0.65592,-0.051786
70.062,-1.2542,-71.386,0.95958,-8.9309,0.043054
-48.295,-2.6,66.849,-15.089,0.12625,-0.11887
-10.767,78.479,-47.722,11.367,0.99324,-0.49331
42.521,-8.1644,-59.393,2.1026,0.46547,-0.76959
-35.852,-44.886,58.199,0.017242,0.043168,6.2789
-2.356,66.303,-48.13,0.18746,-0.16132,-15.141
81.748,-52.977,-9.3221,0.96973,0.11818,-8.6375
57.857,23.076,-77.135,0.60511,17.265,-0.29755
45.669,41.513,-77.526,-0.19531,0.31287,-0.53691
-58.945,-11.958,52.717,-0.0406,0.0030343,11.741
-50.39,21.87,49.564,-11.171,0.49185,-0.31134
-49.658,7.3877,60.321,-13.742,0.16105,-0.18449
-0.02292,-0.2428,-0.043047,40.387,-56.343,42.33
-29.117,89.281,-13.937,-0.79467,-0.10018,7.5506
-66.765,71.161,6.5771,-0.48104,0.8241,15.77
78.314,-50.951,-27.239,0.24694,-0.51908,-18.346
-39.334,79.432,-35.085,-17.352,0.12857,-0.31634
45.374,27.445,-51.866,-0.26315,0.41194,-10.494
-80.87,14.382,56.614,-0.1773,-5.1842,0.53466
-1.9041,61.877,-74.436,-14.085,0.44357,-0.84488
-59.638,49.492,-7.8863,0.2205,13.433,-0.33454
-42.797,65.317,-38.047,0.05656,1.5435,-0.20425
-49.547,60.079,7.7219,-13.771,-0.20146,0.28553
46.128,-77.113,44.51,-0.16399,0.5006,-0.37974
-51.172,31.331,43.948,-8.1756,-0.15285,0.15766
75.531,-53.831,-7.9248,0.40012,-6.8355,-0.14321
77.462,-30.708,-38.78,0.097204,-0.22036,-17.957
-49.49,35.98,37.127,-8.3327,0.64842,-0.42898
22.013,-76.612,30.586,-7.6706,-1.0173,0.58161
58.421,3.5544,-79.127,0.14332,-13.993,-0.87028
-15.902,78.091,-39.793,8.5808,0.93379,-0.51966
81.798,-57.394,-23.052,0.46416,-0.15084,-7.8461
47.258,-83.707,8.6686,0.91114,-0.031251,-8.3683
59.058,1.2006,-76.275,0.47039,-13.56,-0.91289
-11.84,-32.105,69.826,-0.53143,2.2587,0.9161
-58.625,-1.9521,76.886,-0.44,13.49,0.92337
-79.369,66.975,12.837,-0.07756,0.27146,-2.46E-18
-19.05,-3.8929,78.669,-8.2169,-0.22441,-0.80264
-81.415,6.936,59.588,-1.1442,10.616,-0.31447
70.775,-39.471,-43.212,0.12223,0.38019,0.24114
29.697,-56.594,-42.193,2.3987,-0.31342,-0.18374
76.857,-66.725,-12.716,0.64636,-0.14324,-6.5883
1.8231,-0.055814,-0.063143,-20.881,-49.763,84.682
10.395,69.84,-69.894,16.115,0.82119,-0.3712
78.355,-42.572,-25.162,-0.025907,-17.805,-0.5193
-19.776,-44.552,78.985,0.049961,-13.027,0.036086
49.276,22.565,-51.966,-0.23336,0.37757,-11.345
61.924,-39.514,3.9376,0.86845,-0.8237,-0.53396
53.131,9.5066,-81.27,-0.22719,9.7084,-1.1692
-0.022582,-94.867,23.208,-23.48,-0.32249,-0.29064
-38.438,91.665,-0.20691,0.79222,0.81709,36.01
-40.444,48.871,-33.022,-0.65395,7.2149,0.37922
67.351,-70.783,-8.2424,0.41657,-0.81903,-15.529
-32.056,-11.341,69.937,2.6472,-0.56479,0.94638
41.385,-76.687,26.564,17.349,-0.066989,0.13823
-64.407,3.7141,72.844,-0.49447,15.201,0.8884
13.396,51.875,-76.915,0.15481,4.9669,-0.41478
-49.072,33.014,40.574,-7.2034,-0.4233,0.69899
27.941,56.044,-78.737,-0.12278,-0.19467,-0.42165
76.311,-21.888,-57.527,0.32473,-17.964,-0.69054
-30.881,-38.836,77.475,-0.21448,-17.846,0.10116
-61.976,39.022,-3.793,-0.91407,0.35064,0.5311
45.581,-54.428,33.429,-0.2503,-0.18125,-0.060414
-67.834,-12.262,79.468,0.048822,-17.64,-0.0028175
-35.195,-15.309,85.507,0.11627,-8.2649,0.93023
80.07,-45.025,-32.013,0.14054,-0.50649,-18.387
77.488,-60.167,5.0868,0.43991,-0.35697,-0.19076
-76.228,58.603,1.8576,-0.92922,0.53519,-13.838
27.844,-54.211,-49.336,1.8139,-0.21882,-0.19244
-72.768,15.976,29.855,-0.93348,0.45908,-3.9024
-62.757,13.329,62.94,-4.7476,-0.01303,0.49317
-8.4852,-60.182,51.895,-0.20319,0.15624,13.328
-67.877,-12.434,72.351,-0.81128,-17.134,0.22695
0.031965,0.036008,-1.8661,-78.124,68.049,4.159
42.205,-59.192,-8.6179,1.8793,-0.88194,0.55435
0.030984,-0.69287,0.018976,-76.975,42.962,11.019
54.856,-69.732,-2.1543,-0.40618,-0.118,0.041923
-48.892,2.6746,63.19,-14.507,0.25493,-0.19062
-7.8379,75.826,-68.351,0.13046,0.29118,-0.38058
52.189,-78.085,7.3201,0.50651,-0.97903,-12.268
3.0643,97.532,-14.702,30.394,0.87967,0.8177
72.706,-64.705,5.4243,0.78019,-0.42235,14.237
25.297,-26.121,67.281,0.11851,-2.2699,0.24234
2.2254,47.854,-66.048,-0.20464,14.864,0.14503
-68.909,21.21,-18.47,0.63866,6.646,0.29346
-57.761,77.115,-23.014,-0.60822,0.29153,-17.521
-12.39,50.621,-57.351,-0.31684,12.836,0.20287
13.145,56.809,-51.794,0.25169,-0.18749,-12.896
-5.5255,82.301,37.954,-15.756,0.34748,0.50588
-20.149,84.3,-12.707,0.72497,-0.094942,7.371
-64.417,76.483,-18.125,-0.84282,0.095577,-18.082
0.1469,-81.74,20.995,0.44231,-0.068238,-4.3888
0.0043198,1.2665,-0.021631,-11.323,53.651,-64.708
33.373,-82.144,50.27,0.12351,-0.49757,0.19765
1.3949,-0.075288,-0.037947,61.303,-56.781,-21.872
-1.8931,97.642,-24.369,-35.288,-0.027221,0.098804
54.509,43.74,-21.404,-0.1122,-0.094936,-0.28483
-72.686,-5.1651,64.584,-0.84055,-14.898,0.44083
-23.578,46.508,-48.395,0.46051,4.8658,-0.79069
-22.609,40.507,56.593,-2.5894,-0.1381,-0.30207
48.782,-70.27,5.465,15.427,0.08754,0.31651
-45.715,55.514,16.838,-3.6681,0.3938,-0.14191
-72.744,67.3,-23.073,1.2064,-0.051447,0.82166
68.783,21.113,-18.972,-0.21578,0.20713,1.8212
-27.735,77.6,-40.641,-0.28902,-0.00082252,-17.702
-14.108,-40.232,85.592,-8.4509,0.097247,0.92931
-80.33,55.995,5.4497,0.02244,0.93311,-8.7075
0.0060476,-1.4467,-0.016338,80.88,-42.752,-21.424
-66.887,3.1845,48.137,0.14673,-0.039349,15.019
-74.102,6.129,68.131,-0.28424,0.0022143,-0.026893
-22.921,-49.156,48.447,0.39969,-0.65166,5.3436
38.894,34.043,-80.302,17.924,0.44265,0.027667
-49.169,1.0029,64.918,-14.693,0.0068413,-0.20785
73.655,-73.264,-4.0498,-0.020816,0.070326,-15.907
5.4754,-79.892,55.826,-9.0298,0.042024,1.0423
-77.224,3.2265,56.096,-0.86356,-11.883,0.48036
-83.249,44.966,12.68,-1.1714,-0.26315,9.4839
29.107,51.323,-65.033,0.0093043,0.39406,-3.8164
46.3,-16.75,-55.452,3.3499,0.13342,-0.38009
-78.949,18.995,4.4524,0.89758,9.4598,0.31072
-0.26006,-49.625,67.059,-0.26283,-15.085,-0.096386
19.258,52.739,-84.211,-0.19539,0.42828,-0.4713
-76.288,34.836,25.331,0.116,-8.5639,-0.04011
-4.881,-71.04,76.127,-0.086962,-0.12287,0.30282
79.587,-33.34,-43.793,0.17122,-17.973,-0.42527
-75.081,12.076,68.155,-0.011929,19.658,-0.0024037
84.3,-12.707,-20.149,-0.094942,7.371,0.72497
-86.92,59.179,-3.223,0.075633,0.81045,-7.8566
47.869,-7.1526,-60.689,-1.363,-0.040686,0.10166
32.599,-84.8,48.321,-0.032866,-0.31233,-0.14253
-32.072,25.654,-62.062,-0.075697,0.38886,-0.23775
-18.559,81.97,-61.677,-18.262,-0.0056845,0.056418
7.7219,-49.547,60.079,0.28553,-13.771,-0.20146
21.975,-94.051,43.88,-0.17262,-0.16399,-0.15535
-14.769,-39.525,74.143,0.023068,7.1488,-0.053083
-84.817,19.553,19.174,-0.90014,-0.27905,7.3211
-3.4035,-70.983,74.277,0.034522,0.29346,-0.33661
58.689,22.232,-81.343,-0.26756,-0.086306,0.35388
85.537,-45.081,-12.764,0.86938,0.10542,-7.8214
-43.474,-13.697,78.363,-0.53881,10.259,1.0076
-14.368,-56.226,44.638,0.42593,-0.77116,3.0141
-50.832,82.24,-31.966,0.11657,0.28287,-0.24977
-82.397,-9.7197,54.453,-0.13139,0.26433,1.7591
2.0649,72.342,-68.314,10.931,-0.29556,-1.1758
-46.658,-30.73,84.294,0.041517,-17.701,-0.0063834
28.055,44.852,-48.703,-0.35799,0.63814,-6.5348
-5.0087,-72.936,64.582,-15.009,-0.86771,0.44568
-6.1028,67.484,-34.737,-0.51794,0.90388,1.6616
73.697,-17.413,-44.123,-0.019778,-0.012876,-16.729
16.077,-86.94,24.868,-6.933,-0.088143,0.75175
54.175,26.422,-82.059,0.12074,0.091176,-0.50003
79.021,-2.1279,-61.537,0.916,12.701,-0.16425
-48.467,64.856,0.60308,-9.8226,-0.0081011,0.043635
-62.062,25.654,-32.072,-0.23775,0.38886,-0.075697
79.075,-8.2659,-66.485,-0.26081,-0.041118,-0.01873
73.614,-45.269,-16.871,0.033537,-16.713,-0.10876
-24.383,-65.925,21.412,0.29346,0.56962,5.9641
-74.475,-0.53788,61.387,-0.93175,-14.868,0.50811
63.724,17.647,-81.627,0.10349,0.16494,-0.06649
-28.6,48.132,-44.252,0.42636,6.1135,-0.73217
73.73,-16.876,-45.742,0.006527,-0.1017,-16.558
71.486,-2.8234,-67.697,1.0287,-9.1984,0.087737
61.269,-20.114,31.751,-0.18125,0.71639,0.034522
-57.292,86.056,-0.91334,0.090174,0.83312,-7.5212
-0.021631,-0.37401,-0.043201,44.852,-56.538,37.694
-34.55,-25.15,78.001,9.3027,0.0067959,-0.03144
51.938,-41.103,-32.193,9.2533,0.29174,-0.47413
82.404,-26.772,-49.421,1.03,0.11584,0.43732
24.676,18.954,-75.997,0.017242,64.897,-0.025901
74.111,-24.508,14.387,0.58355,-5.0147,0.075633
-49.113,80.815,-36.264,-0.20915,0.11158,-0.23518
-80.432,53.348,29.041,-0.49175,0.044069,-0.1939
55.918,-77.582,3.94,0.47909,-0.93191,-12.77
-49.867,66.573,-1.9599,-14.974,-0.08483,0.074976
-16.248,-29.541,72.129,-0.56165,3.7963,0.96849
11.122,58.81,-82.24,-7.7326,0.83328,0.075804
-36.967,75.798,-19.725,8.8144,-0.045651,-0.0057708
49.887,-12.925,-56.733,0.97235,-0.040469,0.025509
